#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-10-22T18:45:19 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5daf2cfb9e77	
#INFO	-out.form=mini	
#INFO	-out.max=9999	
#INFO	queryParameters=21	
#-oc.form=dec
#-out.add=_r
#-nav=cat:I/347&tab:{I/347/gaia2dis}&key:source=I/347&HTTPPRM:&&-ref=VIZ5daf2cfb9e77&-file=-c&-out.src=I/347/gaia2dis&-c.r=  2&-c.geom=r&-out.orig=standard&-out=Source&-out=RA_ICRS&-out=DE_ICRS&-out=rest&-out=b_rest&-out=B_rest&-out=rlen&-out=ResFlag&-out=ModFlag&-c.eq=J2000&-c.u=arcsec&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=sexa&-out.max=50&-out.form=HTML Table&undefined=CDS, France&
#-out.add=_1
#-c.r=  2
#-c.geom=r
#-source=I/347/gaia2dis
#-order=I
#-out.orig=standard
#-out=Source
#-out=RA_ICRS
#-out=DE_ICRS
#-out=rest
#-out=b_rest
#-out=B_rest
#-out=rlen
#-out=ResFlag
#-out=ModFlag
#-out.max=9999
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1347
#Name: I/347
#Title: Distances to 1.33 billion stars in Gaia DR2 (Bailer-Jones+, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_347_gaia2dis:
#Name: I/347/gaia2dis
#Title: Estimating distances from parallaxes (1331909727 sources)
#Column	_1	(A24)	The original question (from your input file)	[ucd=meta.id]
#Column	_r	(F5.3)	Distance from center (311.90047205000+44.49172230000)[ICRS], at Epoch=J2015.5	[ucd=pos.angDistance]
#Column	Source	(a19)	Source identifier, identical to the Gaia-DR2 source_id (id)	[ucd=meta.id;meta.main]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rest	(F21.15)	? Estimated distance (r_est)	[ucd=pos.distance;stat.mean]
#Column	b_rest	(F21.15)	? Lower bound on the confidence interval of the estimated distance (r_lo)	[ucd=pos.distance;stat.min]
#Column	B_rest	(F21.15)	? Upper bound on the confidence interval of the estimated distance (r_hi)	[ucd=pos.distance;stat.max]
#Column	rlen	(F16.12)	Length scale used in the prior for the distance estimation (r_len)	[ucd=stat.value]
#Column	ResFlag	(A1)	[0-2] Result flag (result_flag) (1)	[ucd=meta.code]
#Column	ModFlag	(I1)	[1/2] Number of modes in the posterior (modality_flag)	[ucd=meta.code]
_1;_r;Source;RA_ICRS;DE_ICRS;rest;b_rest;B_rest;rlen;ResFlag;ModFlag

2MASS J20521841+4416305 ;0.055;2162945976943020416;313.07673861920;+44.27513512950;  854.500492363945000;  792.895998257754968;  926.254387086849988;904.277075693312;1;1

2MASS J20521845+4405151 ;0.067;2162930656797988224;313.07690633812;+44.08751006797;  771.731011499561987;  704.249025891959946;  853.191208291932981;893.471145107678;1;1

2MASS J20521969+4424491 ;0.061;2162955803828352896;313.08206256997;+44.41364827037;  851.685110466478022;  751.334092021951960;  982.122794019552998;912.779499280337;1;1

2MASS J20521981+4423204 ;0.056;2162955705044326016;313.08257655113;+44.38899461452;  731.466299108073031;  640.241719452572966;  852.239719238172029;911.261945127363;1;1

2MASS J20522025+4430306 ;0.050;2162958488185936128;313.08434163094;+44.50855880357;  651.354419894783973;  569.924764751548992;  759.303890660411980;918.790159443165;1;1

2MASS J20522031+4358427 ;0.067;2162928934512434432;313.08466961102;+43.97851489867;  650.206382602579993;  592.392048552449978;  720.257434517317051;887.678530629983;1;1

2MASS J20522050+4324311 ;0.061;2066786267690143104;313.08544370246;+43.40862668944; 4969.119739546309575; 3681.786387129719969; 6777.680589757749658;860.588426870591;1;1

2MASS J20522067+4428593 ;0.042;2162958243371034112;313.08613688081;+44.48316845292;  803.436474601046029;  620.931661966204047; 1129.936414763780022;917.197820579006;1;1



2MASS J20522252+4414002 ;0.061;2162944916089431168;313.09385690776;+44.23337901232;  786.747493069015036;  760.363362129658981;  814.991999305534023;902.105302268586;1;1

2MASS J20522288+4427013 ;0.088;2162956697184441728;313.09534535066;+44.45040625670; 1413.263700476160011;  680.045210798120024; 3048.401824836279957;915.259578644010;1;1

2MASS J20522327+4304564 ;0.102;2066743146218335232;313.09696463031;+43.08233625760;  772.321711736408020;  718.193202197981009;  835.082739032102950;848.501109987009;1;1

2MASS J20522374+4436151 ;0.051;2163147157513351680;313.09893752791;+44.60420027914;  828.714708696773982;  807.152492616834024;  851.438265541773035;925.156065419905;1;1

2MASS J20522402+4431552 ;0.014;2162958690047176192;313.10008984366;+44.53204862164; 3585.283544005670137; 2336.790972245079956; 5436.072880891870227;920.495078174075;1;1

2MASS J20522401+4434445 ;0.049;2163146848273899776;313.10006906545;+44.57903080799; 1296.442158254880042;  825.921695131926981; 2464.679769517169916;923.527294068065;1;1

2MASS J20522411+4424175 ;0.098;2162955842483279360;313.10048467694;+44.40485643664;  755.015499445039040;  496.127001051097977; 1493.812183479019950;912.503585990479;1;1

2MASS J20522457+4423552 ;0.126;2162955533248398976;313.10238449009;+44.39864714414; 1518.582219825490029;  801.395197539981041; 3080.880775376319889;912.149411979241;1;1

2MASS J20522536+4414323 ;0.066;2162944946150831232;313.10572824958;+44.24229338875;  679.291657772380972;  578.789042514618018;  820.913830398257005;902.831304430755;1;1

2MASS J20522581+4444471 ;0.057;2163172373263002368;313.10753967975;+44.74641791377; 1115.932382990879887;  499.697684926873990; 2819.877417536039957;934.739453096567;1;1

2MASS J20522610+4404235 ;0.076;2162931855092665472;313.10876554122;+44.07317841560; 1873.603983728220101;  998.955895486038003; 3471.891995533770114;893.302083124082;1;1

2MASS J20522670+4426327 ;0.402;2162957423034018944;313.11130672737;+44.44252522768;  387.745226340283978;  345.282326321627011;  441.910354483992990;914.993119153236;1;1

2MASS J20522676+4417066 ;1.113;2162951684954844928;313.11191544308;+44.28529342617; 1074.515783472629892;  907.116693633734030; 1314.312173336490105;905.463248041199;1;1
2MASS J20522676+4417066 ;0.128;2162951684957670144;313.11151779452;+44.28513940632;  768.029159424976001;  756.047281852400033;  780.389859487269973;905.447483132508;1;1

2MASS J20522688+4335437 ;0.121;2066796816129894016;313.11201545530;+43.59547098431;  817.196302051233033;  656.192577568972979; 1078.055094614149994;869.440712517657;1;1

2MASS J20522695+4404085 ;0.088;2162931786372230016;313.11236163536;+44.06902442798;  962.676244654085963;  801.983674226246990; 1200.373376150929971;893.145788808685;1;1


2MASS J20522802+4403311 ;0.070;2162931790669348608;313.11680313414;+44.05861448877;  936.973681074666956;  886.636007410814955;  993.245224772609049;892.665728411418;1;1

2MASS J20522831+4421145 ;0.075;2162952475231874688;313.11800787308;+44.35405406591;  790.859947126273028;  750.867340959258968;  835.262660912003980;909.671218120338;1;1


2MASS J20522880+4418297 ;0.053;2162951783738847104;313.12002277172;+44.30823019971;  791.763841124085957;  723.218757936347970;  874.336539912115995;906.957991370312;1;1

2MASS J20522880+4404177 ;0.132;2162931790669414656;313.12004577629;+44.07157826373; 2416.341835030370021; 1381.725845961259893; 4087.444593635680121;893.439800987164;1;1

2MASS J20522939+4417205 ;0.085;2162951719314579456;313.12250922830;+44.28902245967;  696.569654699850958;  559.707552154060977;  919.032488031573962;905.861367480811;1;1

2MASS J20522977+4421045 ;0.059;2162952470933666688;313.12406887361;+44.35126552914;  750.168968429682991;  675.994308992251945;  842.198846580429972;909.598908286985;1;1

2MASS J20523089+4420115 ;0.072;2162952406512185856;313.12871944536;+44.33654014876;  522.486475485045958;  443.972229626143985;  634.065959538204993;908.789108343046;1;1

2MASS J20523207+4334189 ;0.067;2066796541252380160;313.13361599845;+43.57190548653; 1835.505549372460109; 1008.382297583400032; 3363.373420602069928;868.968886541870;1;1

2MASS J20523237+4418471 ;0.066;2162951818101389824;313.13491028125;+44.31307611945;  969.746826475215016;  734.861395468905016; 1406.851145840920026;907.492166617847;1;1

2MASS J20523298+4440541 ;0.057;2163170895793548032;313.13742839003;+44.68167672419;  916.656491072032964;  525.724714622003034; 2276.693375747289792;930.690997735201;1;1

2MASS J20523334+4431408 ;0.259;2162958793126863104;313.13903844659;+44.52800100455;  554.868609001048981;  398.905803811437011;  905.383423520450947;920.743040264446;1;1
2MASS J20523334+4431408 ;1.652;2162958797420875392;313.13831343340;+44.52788795115; 1122.656569793720109;  523.403153241800055; 2763.119090657769902;920.726255912424;1;1

2MASS J20523358+4420459 ;0.035;2162952440871923840;313.13993831436;+44.34606572621;  379.471880648502008;  343.981228234402010;  422.981642957020995;909.540799666995;1;1

2MASS J20523381+4424263 ;0.481;2162955601967870080;313.14090140246;+44.40717482486; 1498.817798806489918; 1076.635345960929953; 2336.466589702540205;913.251075789976;1;1
2MASS J20523381+4424263 ;0.469;2162957079433840000;313.14084615895;+44.40742968752; 1011.542585293489992;  752.611638445845983; 1514.491536229799976;913.265795947069;1;1

2MASS J20523437+4417402 ;0.060;2162951753677142784;313.14321951047;+44.29450001322;  883.874804473824952;  825.318073668054012;  951.181207637642956;906.534412611663;1;1

2MASS J20523441+4438246 ;0.048;2163170483475867392;313.14342373433;+44.64015534965;  860.034562792552947;  758.514594455799966;  992.067365289355962;928.022383649380;1;1

2MASS J20523479+4458198 ;0.064;2163179077710573312;313.14497374315;+44.97220380891; 3799.601474775739916; 2627.728112043289912; 5581.809105660079695;950.777108615141;1;1


2MASS J20523541+4437222 ;0.056;2163170414757199872;313.14751145533;+44.62284684733;  968.388467143273033;  590.292625616187024; 2130.259221237100064;926.940805878882;1;1

2MASS J20523587+4309120 ;0.056;2066766820078083968;313.14947918241;+43.15333475884; 2793.704829845789845; 2100.778323226249995; 3917.497214476979934;852.725021614170;1;1

2MASS J20523595+4340016 ;0.088;2066798564181219200;313.14977494223;+43.66713087529; 1129.314069997340084;  649.041547340945954; 2462.681610534490119;873.713859388486;1;1

2MASS J20523624+4410422 ;0.068;2162932817165579392;313.15097778448;+44.17835486428;  808.871928593815028;  529.914245016135055; 1593.752735488739972;899.979871328477;1;1

2MASS J20523647+4411463 ;0.061;2162932855821315328;313.15196467024;+44.19620888829;  774.892793081707964;  728.512195601115991;  827.450788169524003;901.008918324564;1;1

2MASS J20523669+4307104 ;0.057;2066766716998847488;313.15287661804;+43.11955149335; 2527.761269878720213; 1937.984079005849935; 3485.901332498920056;851.652123330707;1;1

2MASS J20523733+4305467 ;0.078;2066766403461832576;313.15554575823;+43.09629510723; 2448.089899005490224; 2347.789137756460150; 2557.132589415090024;850.940373652906;1;1

2MASS J20523735+4323322 ;0.068;2066785679277845248;313.15562816633;+43.39228043106; 3662.227510912769958; 2566.625927923939798; 5304.526530634489973;861.983691551404;1;1

2MASS J20523869+4411160 ;0.058;2162932851524205696;313.16123527506;+44.18776891131; 3666.328397019290151; 2479.065597550859820; 5438.597599857999739;900.704824972023;1;1

2MASS J20523904+4325055 ;0.064;2066785782357069568;313.16265386215;+43.41819703688;  459.530960103889015;  393.922688902763014;  550.873192781636021;863.246307222436;1;1

2MASS J20523910+4441062 ;0.045;2163171205031193728;313.16293428312;+44.68503764838;  781.904382735399054;  579.461732639178990; 1188.185816050500080;931.190751633075;1;1

2MASS J20523915+4427445 ;0.023;2162957315659744256;313.16311824288;+44.46234393692;  496.918542803598996;  349.998005895312019;  852.735398894918944;916.970205915500;1;1

2MASS J20523950+4359542 ;0.064;2162926254452857472;313.16463253957;+43.99839886601;  783.144022573554025;  726.760684320395967;  848.806028419386962;890.441234579221;1;1

2MASS J20523985+4405481 ;0.066;2162931580213813632;313.16609323549;+44.09671648571;  838.816326424946055;  725.226969830696021;  993.303250231796028;895.744073741478;1;1


2MASS J20524021+4424449 ;0.115;2162954158856060928;313.16754077826;+44.41246841076;  348.068414058764006;  256.380353168074976;  542.796567781253998;913.982042544557;1;1

2MASS J20524100+4349249 ;0.023;2162924094083971328;313.17086788990;+43.82360721969; 4662.034039231630231; 3372.605542910459917; 6496.408035599640243;881.696193027997;1;1
2MASS J20524100+4349249 ;1.543;2162924094087431808;313.17118645246;+43.82324604832; 1307.273772570460096;  644.869757966642965; 2845.642438792429857;881.686236073900;1;1

2MASS J20524136+4414122 ;0.063;2162950619802874752;313.17234757343;+44.23671746943;  688.217142539986980;  560.424370889268971;  889.134460073272976;903.694202519241;1;1


2MASS J20524185+4426551 ;0.062;2162957251232862464;313.17441487817;+44.44862518190;  820.158228581385970;  569.317028628404046; 1420.942934134380039;916.293162448660;1;1




2MASS J20524281+4419104 ;0.263;2162951405781741568;313.17843993927;+44.31963058955;  705.374807929477015;  601.338967425679016;  851.752837990380044;908.611882087741;1;1


2MASS J20524354+4422268 ;0.487;2162953849618380032;313.18159992687;+44.37417425621; 1212.825079887999891;  810.166614471645971; 2168.718251660190163;911.897548801675;1;1
2MASS J20524354+4422268 ;0.860;2162953849621195008;313.18116107792;+44.37398023938; 1006.324191408549950;  708.312721431739988; 1670.911075497569982;911.878822857874;1;1

2MASS J20524410+4439000 ;0.049;2163170930153280128;313.18377521366;+44.65000135091; 1776.443018629239987;  883.347010046673972; 3450.634905687969876;929.135404336354;1;1

2MASS J20524558+4444450 ;0.171;2163172923017841152;313.18992337383;+44.74581348515;  794.593187351267034;  602.674226241408974; 1155.967399658190061;935.507898666065;1;1
2MASS J20524558+4444450 ;1.771;2163172927315402496;313.19060017361;+44.74601967304; 2024.111771647600108; 1136.945739701480079; 3677.837337633250172;935.528630421909;1;1

2MASS J20524615+4424576 ;0.053;2162954188921373824;313.19231519280;+44.41598997445;  813.160739405868981;  562.765948132647054; 1418.474788083190106;914.581637081409;1;1

2MASS J20524619+4431464 ;0.070;2162958144585782400;313.19247834107;+44.52956783487; 2928.571116286800134; 2045.200815224209919; 4402.910521638689715;921.567895554789;1;1

2MASS J20524679+4402308 ;0.063;2162930862954388992;313.19502309304;+44.04188283451; 1689.614778565530059;  853.534089098725985; 3281.831340309449843;893.396693493495;1;1

2MASS J20524748+4415420 ;0.055;2162951027824541312;313.19785333316;+44.26164493667;  725.533319840291028;  660.567322326136946;  804.356441161108023;905.587488616836;1;1


2MASS J20524866+4419507 ;0.057;2162951474501233536;313.20278058077;+44.33072828870;  792.580671142266965;  732.416092846470974;  863.277384071411007;909.679988329122;1;1
2MASS J20524866+4419507 ;1.229;2162951478796390912;313.20235891320;+44.33058965902; 1856.239486188690080;  872.779071889448005; 3535.511931640459807;909.664615874313;1;1


2MASS J20524957+4442054 ;0.013;2163171170672182144;313.20659074729;+44.70146618396; 1588.301461185739981;  678.329417608091035; 3283.144594045929807;932.757269503902;1;1

2MASS J20524982+4419022 ;0.053;2162951478799226112;313.20762516036;+44.31726574678;  773.803892256780955;  746.165318194373981;  803.527654295852017;908.977167836311;1;1


2MASS J20525249+4414252 ;0.050;2162939208074518912;313.21872707359;+44.24031760766;  729.938541863254045;  680.172688266491946;  787.397233940850015;904.758317087036;1;1

2MASS J20525308+4434103 ;0.066;2162981745432105088;313.22121693304;+44.56952855346; 1939.282284468059970; 1325.897328796439979; 3146.837748740089864;924.469285990271;1;1

2MASS J20525324+4440175 ;0.049;2162983398993608832;313.22183105032;+44.67152205405;  813.045861997665043;  682.680874111498042; 1002.916048440970030;930.983788216422;1;1

2MASS J20525343+4419365 ;0.027;2162952745812291712;313.22263901527;+44.32681963278;  669.866602273258991;  620.921854956898983;  727.013529186687947;909.796084422733;1;1
2MASS J20525343+4419365 ;1.439;2162952750109543808;313.22274778564;+44.32642085212; 1878.691974796259956; 1125.247676395990084; 3384.356967033800174;909.774772012502;1;1

2MASS J20525346+4428444 ;0.096;2162954807398854400;313.22278021740;+44.47898181368; 1529.338210224229897;  738.824350782625970; 3171.233175573339850;918.878918634844;1;1

2MASS J20525373+4414571 ;0.057;2162939208074527616;313.22393531451;+44.24917919789;  800.332653081625040;  728.986895032076973;  886.801048003631990;905.358059872380;1;1

2MASS J20525419+4321189 ;0.064;2066773623306347392;313.22580655870;+43.35525537695;  908.593728732618956;  886.099931580922998;  932.237165231530980;862.675076267094;1;1

2MASS J20525430+4352165 ;0.066;2162924673904534272;313.22628254836;+43.87124387182; 1027.399615940840022;  946.568765861596034; 1122.952516649660083;885.386405605623;1;1

2MASS J20525431+4441212 ;0.054;2162983433356004992;313.22633469964;+44.68920588972; 2235.653728607619996; 1332.611652422390080; 3867.175734880479922;932.184067689751;1;1

2MASS J20525557+4414494 ;0.054;2162939242433885184;313.23161869437;+44.24705624328;  819.285843299889962;  789.413832231128026;  851.461840164189994;905.382162653037;1;1


2MASS J20525693+4426005 ;0.260;2162954433733937792;313.23717278705;+44.43355684190; 2646.482196236930122; 1565.753125672739998; 4369.914060288569999;916.350932691356;1;1
2MASS J20525693+4426005 ;0.353;2162954433736748928;313.23724548397;+44.43339572733; 3801.926351137120037; 2524.862067598549856; 5671.811870976889622;916.342423974511;1;1

2MASS J20525728+4440463 ;0.049;2162983364636524160;313.23868330051;+44.67954463336; 1615.318461406010101; 1408.617340591169977; 1889.660846542019954;931.704648478672;1;1


2MASS J20525767+4424220 ;0.078;2162954326360319872;313.24025577030;+44.40611387501;  866.518362616396985;  563.359880497838958; 1721.964930339330067;914.761329624577;1;1

2MASS J20525882+4428415 ;0.077;2162954773037455488;313.24514351940;+44.47819811403; 1491.803467276309902;  839.741250420716028; 2991.010716710160068;919.171958377077;1;1

2MASS J20525882+4415038 ;0.054;2162939246732335232;313.24513040257;+44.25103931682;  813.407947346680999;  795.147002568689004;  832.511330011099972;905.862495165765;1;1


2MASS J20530075+4449455 ;1.617;2163174366128071936;313.25275427140;+44.82968967373; 1977.154305367479992;  996.653421331364029; 3687.399638475720167;941.745385820539;1;1
2MASS J20530075+4449455 ;0.247;2163174370424965376;313.25318315624;+44.82927068180; 2539.484933209159863; 1446.097298876110017; 4303.509715372309984;941.721430840209;1;1

2MASS J20530148+4250243 ;0.451;2065986098104336768;313.25615159906;+42.83999366533;  248.753484536623006;  247.232257012237000;  250.293210693162990;846.639620126918;1;1


2MASS J20530179+4419058 ;0.052;2162952715749792896;313.25749903675;+44.31827265681;  973.494726547310052;  895.792832552309051; 1065.601661630430044;909.921356228313;1;1

2MASS J20530232+4400466 ;0.057;2162927942376609536;313.25965943271;+44.01300125294; 1031.649331243269899;  583.382639513447998; 2407.883414942570198;893.314945307959;1;1


2MASS J20530298+4504528 ;0.073;2163186980450506112;313.26243034856;+45.08133969764; 3665.399142201330051; 2565.138380128979861; 5385.886360988670276;959.243071622514;1;1

2MASS J20530305+4437122 ;0.048;2162982295189892608;313.26277437460;+44.62006504196;  690.575910922317007;  590.982644173687959;  829.502199270736014;928.211455863885;1;1

2MASS J20530329+4439488 ;0.043;2162984635946831360;313.26373760002;+44.66357157345;  702.413352268127028;  662.518573825460976;  747.318719628856002;930.986769038708;1;1

2MASS J20530340+4355593 ;0.151;2162926323174624128;313.26424782156;+43.93317799137; 2480.937187971810090; 1510.502562364360074; 4102.973131386440400;889.373272939558;1;1

2MASS J20530476+4502122 ;0.082;2163184643988281856;313.26983036783;+45.03673580221; 6106.962504086840454; 4921.662752803419608; 7750.966696152379882;956.124125642288;1;1

2MASS J20530513+4420212 ;0.037;2162952814533826432;313.27139423327;+44.33920623438; 1768.426078427120046;  863.993983416739979; 3430.445320829219781;911.377188460457;1;1

2MASS J20530518+4326134 ;0.074;2066780147361098624;313.27161745205;+43.43705726245; 1984.687629600170112; 1187.401492118410033; 3479.334633028619919;867.314997447588;1;1

2MASS J20530526+4441545 ;0.055;2162984872167881216;313.27194817402;+44.69846889251;  742.365155196151022;  646.201339205715954;  871.288104046810986;933.326789614884;1;1

2MASS J20530574+4442368 ;0.080;2162984975246467328;313.27391695626;+44.71029396243;  597.859451320727999;  473.031357829834008;  809.936973177363029;934.113071373678;1;1

2MASS J20530594+4415388 ;0.063;2162939173714801152;313.27476959166;+44.26074876467;  799.971428749532038;  720.331894666644985;  898.927981381702011;906.973941118943;1;1


2MASS J20530632+4402402 ;0.124;2162928079815313664;313.27636250635;+44.04452060639;  514.742727407191978;  359.881480018459001;  897.470061541928999;895.323001239825;1;1


2MASS J20530906+4430106 ;0.047;2162978176315967360;313.28773203839;+44.50295957888;  663.602072585725978;  621.957083472893032;  711.103932089783029;921.331264615292;1;1
2MASS J20530906+4430106 ;1.712;2162978382471598336;313.28753557719;+44.50342381483; 1978.616119651939925; 1000.234936901999959; 3662.079049353780192;921.356322255591;1;1

2MASS J20531029+4421486 ;0.058;2162953226848659840;313.29289381659;+44.36349203280;  823.660960882638960;  720.015485642312001;  961.194105405525988;913.163704467329;1;1



2MASS J20531184+4415282 ;0.048;2162939826551138944;313.29940829800;+44.25781741627;  883.614439443201945;  730.169745426052032; 1115.336513864529934;907.286700835816;1;1

2MASS J20531227+4338287 ;0.053;2066794818967689472;313.30114831926;+43.64128576163;  752.827198316470003;  723.912396046326990;  784.101068675371039;876.704875843005;1;1


2MASS J20531262+4428439 ;0.029;2162978000220592128;313.30263198207;+44.47890325401;  813.504648748231034;  456.751562612315013; 2201.513731091290083;920.118694202910;1;1


2MASS J20531357+4422364 ;0.133;2162953261210433152;313.30656998585;+44.37680925833; 2316.651951215239933; 1265.930477355240100; 4026.382048509310152;914.176992834803;1;1

2MASS J20531400+4412577 ;0.051;2162938074203123712;313.30835311417;+44.21604945607;  889.652843819019040;  835.426630847464025;  951.247463012186017;905.157665395495;1;1

2MASS J20531407+4451419 ;0.043;2163179657527789184;313.30865658414;+44.86163370928;  373.843145447023005;  227.480750371211997; 1075.749191084489894;944.427295924026;1;1

2MASS J20531412+4416274 ;0.094;2162940621121857920;313.30887969093;+44.27425802513;  750.044884534564972;  733.069065764204993;  767.810570570029995;908.388138091464;1;1

2MASS J20531437+4400391 ;0.058;2162927044728304768;313.30986102518;+44.01084955182;  886.637215473145034;  716.493123322875022; 1157.630178855409895;894.362650834206;1;1

2MASS J20531446+4428475 ;0.064;2162978107596480128;313.31029390658;+44.47987946439;  506.973840186841016;  435.726778315864010;  605.540049726968959;920.300505655679;1;1

2MASS J20531456+4429061 ;0.048;2162978107596481280;313.31067432742;+44.48503478278;  901.252906294015020;  836.478500969303013;  976.658285101897036;920.614821248777;1;1

2MASS J20531460+4426038 ;0.052;2162977141228814080;313.31088196056;+44.43439037260; 1527.205661970419897;  860.282205157846988; 3037.104916320819939;917.612485416029;1;1

2MASS J20531515+4438483 ;0.043;2162983772656231424;313.31313198211;+44.64676259105;  782.051845466573013;  712.194183737373010;  866.760104628140994;930.565719711448;1;1

2MASS J20531564+4344227 ;0.046;2162872932436979200;313.31515379300;+43.73967017320;  845.045387756693003;  779.418627837561985;  922.463804842391028;881.467877196381;1;1

2MASS J20531652+4429337 ;0.053;2162978137659551232;313.31886101464;+44.49268070912; 1370.396511819009902;  808.469960165316024; 2764.230897812540206;921.203758732883;1;1

2MASS J20531683+4425419 ;0.059;2162976935068180608;313.32018511778;+44.42830583955;  852.563956850069985;  811.585860079534996;  897.813326195962986;917.413133761972;1;1

2MASS J20531707+4438343 ;0.060;2162983570794918912;313.32110167129;+44.64285193155;  348.507961132055982;  280.317691669874023;  460.309786924497985;930.428573499285;1;1

2MASS J20531771+4403048 ;0.333;2162933199416341760;313.32378032716;+44.05126744152; 2057.668570009670020; 1055.356982285710046; 3722.976956795020214;896.748646481144;1;1
2MASS J20531771+4403048 ;0.687;2162933199418630784;313.32399589060;+44.05149021445; 1950.077917082239992; 1185.482569338440044; 3426.628399389529932;896.765034270308;1;1

2MASS J20531892+4414384 ;0.058;2162939792190072448;313.32883194850;+44.24402392948; 1072.626688997280098;  925.944913613678978; 1272.419780156209981;907.106168255022;1;1

2MASS J20532055+4350103 ;0.079;2162878185178643200;313.33562282763;+43.83621208051; 3946.152145229199959; 2924.364565975969981; 5490.645908056680128;886.470670086378;1;1

2MASS J20532229+4427482 ;0.062;2162977317322486144;313.34290907924;+44.46340292663;  734.299485818983953;  718.103251513736950;  751.229268509473968;919.860610949222;1;1

2MASS J20532276+4329143 ;0.049;2066781835283826304;313.34489153159;+43.48730414126; 3002.158045734000098; 2155.623453526909998; 4379.419330651990094;871.593685317655;1;1

2MASS J20532381+4506477 ;0.094;2163186808651891968;313.34920715871;+45.11326556048; 1003.123889709960054;  916.141315188478984; 1107.910770147120047;961.998065002218;1;1

2MASS J20532393+4354180 ;0.040;2162879559568081280;313.34972359916;+43.90499593267; 3220.210069075360025; 2088.239636286069981; 4945.113747341169983;890.103995192955;1;1

2MASS J20532395+4421575 ;0.692;2162941377034120448;313.35001648388;+44.36584294064;  742.284971615766040;  661.661324430468994;  844.747401825420980;914.333746842851;1;1
2MASS J20532395+4421575 ;0.845;2162941377036382336;313.34960051761;+44.36614905844;  552.514419846379951;  496.036404651374994;  623.207938502799038;914.343514349522;1;1

2MASS J20532407+4423419 ;0.095;2162965115318158080;313.35029525123;+44.39499175549; 4015.643533126150032; 2700.935855670889850; 5917.066340004989797;916.007183761953;1;1

2MASS J20532463+4402305 ;0.483;2162932993257907584;313.35294803335;+44.04186155993;  784.134835674899023;  766.978026677030016;  802.062161014856997;896.945773061979;1;1
2MASS J20532463+4402305 ;1.067;2162932993260198912;313.35247788969;+44.04176589669;  738.338661504458969;  715.334497912298957;  762.842440519155048;896.929889469534;1;1

2MASS J20532479+4351527 ;0.096;2162878326915913856;313.35334405327;+43.86463276675; 4787.495812890760135; 3649.408679636419947; 6426.223419547959566;888.272969136781;1;1

2MASS J20532503+4412447 ;0.046;2162936562377358720;313.35428218080;+44.21239899614;  562.402909707261983;  374.452510459435018; 1108.629914247120041;905.904674920817;1;1

2MASS J20532542+4439215 ;0.057;2162983635217741184;313.35592650659;+44.65597149975;  739.107722180781025;  585.817864312529991;  996.911888740429958;931.725119120225;1;1

2MASS J20532580+4442004 ;0.051;2162984322412520320;313.35754319017;+44.70010763088; 1237.890039953699898;  737.959190599560998; 2586.711560518519946;934.510586590546;1;1

2MASS J20532616+4428247 ;0.146;2162977484824514176;313.35896409706;+44.47353724692;  502.327363198937974;  435.793359746632007;  592.375661602136006;920.727308016871;1;1


2MASS J20532704+4458196 ;0.042;2163182582400019968;313.36266472526;+44.97214075210; 1672.294505377419910; 1004.141701823249946; 3153.689927667960092;952.351075325114;1;1

2MASS J20532741+4441139 ;0.071;2162984116254085632;313.36425530364;+44.68718011982;  592.198957674905955;  377.875450510371024; 1318.189677747820042;933.787299356107;1;1

2MASS J20532772+4410345 ;0.266;2162936253136938752;313.36553652847;+44.17626471082;  150.646622662953007;  135.704928740269992;  169.232719576405998;904.208529626441;1;1

2MASS J20532788+4440174 ;0.027;2162984081894343680;313.36616459466;+44.67149497038;  687.408060464710957;  539.352220767322024;  943.601296093973019;932.832828351000;1;1

2MASS J20532968+4423566 ;0.050;2162965080958924672;313.37369691427;+44.39907694205;  834.077244783787023;  758.579260489409990;  925.871250836807008;916.665050084158;1;1

2MASS J20533044+4426435 ;0.239;2162965287117378944;313.37693693477;+44.44540168323;  904.117685510664955;  823.772293297372016; 1001.410789723560015;919.392024977285;1;1


2MASS J20533109+4423266 ;0.051;2162964879097162752;313.37957326983;+44.39073347085;  860.396721264233975;  834.755094723376033;  887.632545424484988;916.296334551118;1;1

